state,region,date,cases.100k,deaths.100k
ME,Northeast,2020-08-21,1.8443781472054661,0.02823027776334897
ME,Northeast,2020-08-22,1.900838702732164,0.03764037035113196
ME,Northeast,2020-08-23,1.797327684266551,0.03764037035113196
ME,Northeast,2020-08-24,1.7690974065032021,0.03764037035113196
ME,Northeast,2020-08-25,1.6091258325108913,0.03764037035113196
ME,Northeast,2020-08-26,1.6561762954498063,0.04705046293891495
ME,Northeast,2020-08-27,1.6938166658009381,0.04705046293891495
ME,Northeast,2020-08-28,1.7314570361520703,0.03764037035113196
ME,Northeast,2020-08-29,1.9196588879077299,0.02823027776334897
ME,Northeast,2020-08-30,1.834968054617683,0.01882018517556598
ME,Northeast,2020-08-31,1.797327684266551,0.00941009258778299
ME,Northeast,2020-09-01,1.806737776854334,0.00941009258778299
ME,Northeast,2020-09-02,1.872608424968815,0.01882018517556598
ME,Northeast,2020-09-03,2.145501110014522,0.00941009258778299
ME,Northeast,2020-09-04,2.051400184136692,0.01882018517556598
ME,Northeast,2020-09-05,2.173731387777871,0.01882018517556598
ME,Northeast,2020-09-06,1.8161478694421171,0.01882018517556598
ME,Northeast,2020-09-07,1.778507499090985,0.01882018517556598
ME,Northeast,2020-09-08,1.7596873139154192,0.01882018517556598
ME,Northeast,2020-09-09,1.750277221327636,0.01882018517556598
ME,Northeast,2020-09-10,1.8161478694421171,0.00941009258778299
ME,Northeast,2020-09-11,1.6467662028620234,0.00941009258778299
ME,Northeast,2020-09-12,1.900838702732164,0.00941009258778299
ME,Northeast,2020-09-13,1.8443781472054661,0.01882018517556598
ME,Northeast,2020-09-14,2.0796304619000407,0.01882018517556598
ME,Northeast,2020-09-15,2.0419900915489086,0.02823027776334897
ME,Northeast,2020-09-16,2.145501110014522,0.03764037035113196
ME,Northeast,2020-09-17,2.145501110014522,0.03764037035113196
ME,Northeast,2020-09-18,2.3054726840068325,0.03764037035113196
ME,Northeast,2020-09-19,2.2866524988312666,0.04705046293891495
ME,Northeast,2020-09-20,2.3054726840068325,0.03764037035113196
ME,Northeast,2020-09-21,2.2866524988312666,0.03764037035113196
ME,Northeast,2020-09-22,2.2866524988312666,0.03764037035113196
ME,Northeast,2020-09-23,2.3807534247090967,0.02823027776334897
ME,Northeast,2020-09-24,2.5783653690525394,0.01882018517556598
ME,Northeast,2020-09-25,2.5689552764647563,0.01882018517556598
ME,Northeast,2020-09-26,2.3995736098846625,0.01882018517556598
ME,Northeast,2020-09-27,2.3807534247090967,0.00941009258778299
ME,Northeast,2020-09-28,2.0796304619000407,0.00941009258778299
ME,Northeast,2020-09-29,2.173731387777871,0.00941009258778299
ME,Northeast,2020-09-30,2.3054726840068325,0.00941009258778299
ME,Northeast,2020-10-01,2.4466240728235773,0.01882018517556598
ME,Northeast,2020-10-02,2.3807534247090967,0.01882018517556598
ME,Northeast,2020-10-03,2.3619332395335304,0.01882018517556598
ME,Northeast,2020-10-04,2.4372139802357946,0.01882018517556598
ME,Northeast,2020-10-05,2.4183937950602283,0.01882018517556598
ME,Northeast,2020-10-06,2.4936745357624925,0.01882018517556598
ME,Northeast,2020-10-07,2.5124947209380584,0.00941009258778299
ME,Northeast,2020-10-08,2.3337029617701814,0.00941009258778299
ME,Northeast,2020-10-09,2.211371758129003,0.00941009258778299
ME,Northeast,2020-10-10,2.145501110014522,0.00941009258778299
ME,Northeast,2020-10-11,2.2301919433045687,0.00941009258778299
ME,Northeast,2020-10-12,2.1925515729534366,0.00941009258778299
ME,Northeast,2020-10-13,2.211371758129003,0.00941009258778299
ME,Northeast,2020-10-14,2.3619332395335304,0.00941009258778299
ME,Northeast,2020-10-15,2.183141480365654,0.01882018517556598
ME,Northeast,2020-10-16,2.1266809248389555,0.02823027776334897
ME,Northeast,2020-10-17,2.3242928691823987,0.02823027776334897
ME,Northeast,2020-10-18,2.2866524988312666,0.02823027776334897
ME,Northeast,2020-10-19,2.2490121284801345,0.02823027776334897
ME,Northeast,2020-10-20,2.2301919433045687,0.02823027776334897
ME,Northeast,2020-10-21,2.3242928691823987,0.02823027776334897
ME,Northeast,2020-10-22,2.3337029617701814,0.02823027776334897
ME,Northeast,2020-10-23,2.4372139802357946,0.01882018517556598
ME,Northeast,2020-10-24,2.559545183876973,0.00941009258778299
ME,Northeast,2020-10-25,2.710106665281501,0
ME,Northeast,2020-10-26,2.964179165151642,0
ME,Northeast,2020-10-27,3.2841223131362636,0
ME,Northeast,2020-10-28,3.74521684993763,0
ME,Northeast,2020-10-29,4.140440738624515,0
ME,Northeast,2020-10-30,4.761506849418193,0
ME,Northeast,2020-10-31,5.391983052799653,0.00941009258778299
ME,Northeast,2020-11-01,5.4390335157385685,0.00941009258778299
ME,Northeast,2020-11-02,5.627235367494228,0.01882018517556598
ME,Northeast,2020-11-03,6.323582218990169,0.01882018517556598
ME,Northeast,2020-11-04,7.208130922241771,0.03764037035113196
ME,Northeast,2020-11-05,8.21501082913455,0.03764037035113196
ME,Northeast,2020-11-06,9.193660458263981,0.03764037035113196
ME,Northeast,2020-11-07,9.72062564317983,0.05646055552669794
ME,Northeast,2020-11-08,9.645344902477564,0.04705046293891495
ME,Northeast,2020-11-09,11.038038605469447,0.05646055552669794
ME,Northeast,2020-11-10,11.86612675319435,0.07528074070226393
ME,Northeast,2020-11-11,12.007278142011096,0.0941009258778299
ME,Northeast,2020-11-12,12.402502030697981,0.08469083329004691
ME,Northeast,2020-11-13,12.976517678552744,0.11292111105339588
ME,Northeast,2020-11-14,12.675394715743687,0.12233120364117887
ME,Northeast,2020-11-15,12.61893416021699,0.12233120364117887
ME,Northeast,2020-11-16,13.399971845002979,0.12233120364117887
ME,Northeast,2020-11-17,13.879886566979911,0.12233120364117887
ME,Northeast,2020-11-18,13.729325085575383,0.13174129622896186
ME,Northeast,2020-11-19,14.416261844483541,0.12233120364117887
ME,Northeast,2020-11-20,14.707974714704813,0.13174129622896186
ME,Northeast,2020-11-21,13.964577400269958,0.11292111105339588
ME,Northeast,2020-11-22,14.755025177643729,0.12233120364117887
ME,Northeast,2020-11-23,15.056148140452784,0.11292111105339588
ME,Northeast,2020-11-24,15.82777573265099,0.22584222210679175
ME,Northeast,2020-11-25,15.658394066070896,0.22584222210679175
ME,Northeast,2020-11-26,16.4300216582691,0.1882018517556598
ME,Northeast,2020-11-27,14.406851751895758,0.17879175916787682
ME,Northeast,2020-11-28,12.515423141751377,0.16938166658009382
ME,Northeast,2020-11-29,13.032978234079442,0.15997157399231082
ME,Northeast,2020-11-30,13.15530943772062,0.16938166658009382
ME,Northeast,2020-12-01,13.475252585705242,0.3481734257479706
ME,Northeast,2020-12-02,13.258820456186234,0.27289268504570674
ME,Northeast,2020-12-03,14.369211381544625,0.2823027776334897
ME,Northeast,2020-12-04,14.858536196109341,0.31994314798462165
ME,Northeast,2020-12-05,17.52159239845193,0.3481734257479706
ME,Northeast,2020-12-06,19.38479073083296,0.33876333316018764
ME,Northeast,2020-12-07,21.33267989650404,0.33876333316018764
ME,Northeast,2020-12-08,21.567932211198613,0.42345416645023454
ME,Northeast,2020-12-09,23.31820943252625,0.3011229628090557
ME,Northeast,2020-12-10,24.964975635388274,0.2634825924579237
ME,Northeast,2020-12-11,24.95556554280049,0.2823027776334897
ME,Northeast,2020-12-12,26.122417023685582,0.3105330553968387
ME,Northeast,2020-12-13,26.31061887544124,0.2823027776334897
ME,Northeast,2020-12-14,28.239687855936754,0.3011229628090557
ME,Northeast,2020-12-15,28.089126374532224,0.35758351833575364
ME,Northeast,2020-12-16,30.695722021348114,0.2634825924579237
ME,Northeast,2020-12-17,32.43658915008797,0.2823027776334897
ME,Northeast,2020-12-18,32.70948183513367,0.32935324057240467
ME,Northeast,2020-12-19,33.2458571126373,0.39522388868688557
ME,Northeast,2020-12-20,31.297967946966224,0.32935324057240467
ME,Northeast,2020-12-21,31.636731280126412,0.33876333316018764
ME,Northeast,2020-12-22,31.93785424293547,0.41404407386245157
ME,Northeast,2020-12-23,35.109055445018335,0.43286425903801756
ME,Northeast,2020-12-24,36.84051248117041,0.4705046293891495
ME,Northeast,2020-12-25,34.30919757505678,0.4046339812746686
ME,Northeast,2020-12-26,30.206397206783397,0.35758351833575364
ME,Northeast,2020-12-27,29.55710081822637,0.2917128702212727
ME,Northeast,2020-12-28,31.740242298592026,0.31994314798462165
ME,Northeast,2020-12-29,34.10217553812556,0.3764037035113196
ME,Northeast,2020-12-30,35.34430775971291,0.2917128702212727
ME,Northeast,2020-12-31,34.91144350067489,0.33876333316018764
ME,Northeast,2021-01-01,27.995025448654395,0.2823027776334897
ME,Northeast,2021-01-02,34.798522389621496,0.3669936109235366
ME,Northeast,2021-01-03,38.0638245175822,0.3764037035113196
ME,Northeast,2021-01-04,38.46845849885686,0.3481734257479706
ME,Northeast,2021-01-05,39.95525312772658,0.4046339812746686
ME,Northeast,2021-01-06,39.34359710952068,0.3669936109235366
ME,Northeast,2021-01-07,38.82604201719262,0.47991472197693247
ME,Northeast,2021-01-08,39.57884942421526,0.40866687809800417
ME,Northeast,2021-01-09,45.337826087938446,0.4731932272713732
ME,Northeast,2021-01-10,38.13910525828446,0.35489492045352994
ME,Northeast,2021-01-11,37.819162110299835,0.40866687809800417
ME,Northeast,2021-01-12,41.00918349755827,0.5162107933869525
ME,Northeast,2021-01-13,43.14527451498501,0.4624388357424784
ME,Northeast,2021-01-14,45.80833071732759,0.5162107933869525
ME,Northeast,2021-01-15,48.5184373826091,0.5484739679736371
ME,Northeast,2021-01-16,45.28136553241175,0.7622174996104222
ME,Northeast,2021-01-17,42.72182034853478,0.7433973144348562
ME,Northeast,2021-01-18,43.07940386687053,0.7716275921982052
ME,Northeast,2021-01-19,43.76634062577869,0.7622174996104222
ME,Northeast,2021-01-20,43.63459932954972,0.7622174996104222
ME,Northeast,2021-01-21,42.23249553397006,0.7810376847859882
ME,Northeast,2021-01-22,40.61395960887138,0.7433973144348562
ME,Northeast,2021-01-23,35.91832340756768,0.6304762033814604
ME,Northeast,2021-01-24,31.796702854118724,0.3481734257479706
ME,Northeast,2021-01-25,32.81299285359928,0.33876333316018764
ME,Northeast,2021-01-26,36.05947479638442,0.41404407386245157
ME,Northeast,2021-01-27,36.774641833055924,0.4046339812746686
ME,Northeast,2021-01-28,32.85063322395042,0.3481734257479706
ME,Northeast,2021-01-29,29.877043966210994,0.31994314798462165
ME,Northeast,2021-01-30,27.232807949043973,0.4705046293891495
ME,Northeast,2021-01-31,25.65191239429643,0.43286425903801756
ME,Northeast,2021-02-01,27.712722671020906,0.47991472197693247
ME,Northeast,2021-02-02,27.421009800799634,0.6681165737325923
ME,Northeast,2021-02-03,23.76048378415205,0.6492963885570263
ME,Northeast,2021-02-04,22.24545887751899,0.6398862959692433
ME,Northeast,2021-02-05,22.066667118351113,0.6116560182058943
ME,Northeast,2021-02-06,21.18211841509951,0.6022459256181114
ME,Northeast,2021-02-07,19.29068980495513,0.42345416645023454
ME,Northeast,2021-02-08,19.714143971405363,0.43286425903801756
ME,Northeast,2021-02-09,19.6388632307031,0.41404407386245157
ME,Northeast,2021-02-10,18.09560804630669,0.21643212951900878
ME,Northeast,2021-02-11,17.173418972703956,0.13174129622896186
ME,Northeast,2021-02-12,16.23240971392566,0.12233120364117887
ME,Northeast,2021-02-13,15.244349992208443,0.14115138881674485
ME,Northeast,2021-02-14,13.78578564110208,0.14115138881674485
